filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
KneePushUp/modified-knee-push-ups-exercise-vector-34861756 - Copy (3).jpg,797.0,598.0,0.80483115,803.0,581.0,0.75037426,803.0,581.0,0.7722411,776.0,557.0,0.8775983,775.0,557.0,0.90810895,690.0,581.0,0.75178885,690.0,590.0,0.7665197,674.0,700.0,0.74700844,671.0,710.0,0.5632358,688.0,793.0,0.7112819,681.0,824.0,0.7492605,485.0,657.0,0.9050386,481.0,659.0,0.88968766,370.0,787.0,0.73449373,354.0,802.0,0.7780809,263.0,663.0,0.80067396,240.0,665.0,0.70671725,0,KneePushUp
KneePushUp/modified-knee-push-ups-exercise-vector-34861756 - Copy (6).jpg,797.0,598.0,0.80483115,803.0,581.0,0.75037426,803.0,581.0,0.7722411,776.0,557.0,0.8775983,775.0,557.0,0.90810895,690.0,581.0,0.75178885,690.0,590.0,0.7665197,674.0,700.0,0.74700844,671.0,710.0,0.5632358,688.0,793.0,0.7112819,681.0,824.0,0.7492605,485.0,657.0,0.9050386,481.0,659.0,0.88968766,370.0,787.0,0.73449373,354.0,802.0,0.7780809,263.0,663.0,0.80067396,240.0,665.0,0.70671725,0,KneePushUp
KneePushUp/modified-knee-push-ups-exercise-vector-34861756 - Copy.jpg,797.0,598.0,0.80483115,803.0,581.0,0.75037426,803.0,581.0,0.7722411,776.0,557.0,0.8775983,775.0,557.0,0.90810895,690.0,581.0,0.75178885,690.0,590.0,0.7665197,674.0,700.0,0.74700844,671.0,710.0,0.5632358,688.0,793.0,0.7112819,681.0,824.0,0.7492605,485.0,657.0,0.9050386,481.0,659.0,0.88968766,370.0,787.0,0.73449373,354.0,802.0,0.7780809,263.0,663.0,0.80067396,240.0,665.0,0.70671725,0,KneePushUp
KneePushUp/modified-knee-push-ups-exercise-vector-34861756.jpg,797.0,598.0,0.80483115,803.0,581.0,0.75037426,803.0,581.0,0.7722411,776.0,557.0,0.8775983,775.0,557.0,0.90810895,690.0,581.0,0.75178885,690.0,590.0,0.7665197,674.0,700.0,0.74700844,671.0,710.0,0.5632358,688.0,793.0,0.7112819,681.0,824.0,0.7492605,485.0,657.0,0.9050386,481.0,659.0,0.88968766,370.0,787.0,0.73449373,354.0,802.0,0.7780809,263.0,663.0,0.80067396,240.0,665.0,0.70671725,0,KneePushUp
KneePushUp/modified-push-up - Copy (2).jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up - Copy (3).jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up - Copy (4).jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up - Copy (5).jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up - Copy (6).jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up - Copy.jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/modified-push-up.jpg,678.0,127.0,0.8169171,681.0,110.0,0.76901364,681.0,111.0,0.74355733,650.0,89.0,0.77500373,649.0,90.0,0.88914275,574.0,112.0,0.9281439,595.0,143.0,0.659808,563.0,223.0,0.6466115,592.0,273.0,0.883018,557.0,306.0,0.6893696,590.0,379.0,0.8952099,387.0,213.0,0.81552553,395.0,233.0,0.82915974,269.0,292.0,0.8240906,259.0,343.0,0.78365195,133.0,250.0,0.69637233,108.0,280.0,0.8457924,0,KneePushUp
KneePushUp/mqdefault - Copy (2).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy (3).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy (4).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy (5).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy (6).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy (7).jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault - Copy.jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/mqdefault.jpg,17.0,38.0,0.86420006,19.0,31.0,0.70421886,19.0,30.0,0.73585194,38.0,30.0,0.91691434,37.0,30.0,0.8949208,61.0,61.0,0.9234462,68.0,51.0,0.90926445,69.0,122.0,0.891465,74.0,106.0,0.5137965,69.0,171.0,0.9102926,76.0,151.0,0.56266445,143.0,121.0,0.8901776,144.0,113.0,0.772009,214.0,165.0,0.909107,210.0,152.0,0.7173522,280.0,112.0,0.8688741,265.0,104.0,0.8721626,0,KneePushUp
KneePushUp/push-up-4-120640 - Copy (2).jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/push-up-4-120640 - Copy (3).jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/push-up-4-120640 - Copy (4).jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/push-up-4-120640 - Copy (5).jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/push-up-4-120640 - Copy.jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/push-up-4-120640.jpg,192.0,255.0,0.782688,188.0,222.0,0.71224666,189.0,224.0,0.7821882,247.0,191.0,0.8816002,247.0,194.0,0.59869254,338.0,306.0,0.8421322,365.0,283.0,0.8788416,310.0,529.0,0.78110814,350.0,501.0,0.7725918,264.0,734.0,0.7946842,315.0,647.0,0.7510836,667.0,520.0,0.8661944,664.0,518.0,0.77031684,903.0,704.0,0.9456828,892.0,670.0,0.87559766,1091.0,473.0,0.75140274,1076.0,459.0,0.8508445,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (2).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (3).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (4).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (5).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (6).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-1_iphone - Copy (7).jpg,422.0,218.0,0.768055,432.0,202.0,0.7426193,411.0,198.0,0.64497834,421.0,183.0,0.671844,373.0,166.0,0.9168922,427.0,221.0,0.9105896,302.0,206.0,0.73036397,414.0,351.0,0.7541579,308.0,364.0,0.8352717,415.0,467.0,0.9182621,324.0,482.0,0.90843844,262.0,345.0,0.84124446,204.0,322.0,0.7395249,188.0,456.0,0.6190164,135.0,458.0,0.8222748,120.0,298.0,0.8137756,71.0,291.0,0.77608657,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (2).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (3).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (4).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (5).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (6).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (7).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone - Copy (8).jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-diamond-push-ups-2_iphone.jpg,454.0,359.0,0.658516,468.0,346.0,0.7226056,451.0,339.0,0.6331681,458.0,308.0,0.4327052,420.0,296.0,0.8152649,431.0,303.0,0.58662224,347.0,306.0,0.7530345,412.0,375.0,0.63870585,250.0,376.0,0.6887784,403.0,466.0,0.85534525,310.0,476.0,0.82858884,257.0,352.0,0.75280035,211.0,345.0,0.68201894,154.0,428.0,0.6662151,115.0,452.0,0.7728926,124.0,272.0,0.90724885,77.0,271.0,0.8619061,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-push-ups_279a0469-1_full - Copy (2).jpg,153.0,220.0,0.78172916,157.0,212.0,0.8240591,148.0,214.0,0.59462327,173.0,202.0,0.60218596,151.0,207.0,0.2740829,205.0,219.0,0.7672127,159.0,227.0,0.74437773,226.0,279.0,0.7924651,157.0,269.0,0.92808384,233.0,332.0,0.909476,147.0,315.0,0.69147265,246.0,275.0,0.67799145,223.0,283.0,0.5525243,277.0,301.0,0.76226616,267.0,295.0,0.6814058,308.0,268.0,0.77753174,299.0,264.0,0.4475809,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-push-ups_279a0469-1_full - Copy (5).jpg,153.0,220.0,0.78172916,157.0,212.0,0.8240591,148.0,214.0,0.59462327,173.0,202.0,0.60218596,151.0,207.0,0.2740829,205.0,219.0,0.7672127,159.0,227.0,0.74437773,226.0,279.0,0.7924651,157.0,269.0,0.92808384,233.0,332.0,0.909476,147.0,315.0,0.69147265,246.0,275.0,0.67799145,223.0,283.0,0.5525243,277.0,301.0,0.76226616,267.0,295.0,0.6814058,308.0,268.0,0.77753174,299.0,264.0,0.4475809,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-push-ups_279a0469-1_full - Copy (6).jpg,153.0,220.0,0.78172916,157.0,212.0,0.8240591,148.0,214.0,0.59462327,173.0,202.0,0.60218596,151.0,207.0,0.2740829,205.0,219.0,0.7672127,159.0,227.0,0.74437773,226.0,279.0,0.7924651,157.0,269.0,0.92808384,233.0,332.0,0.909476,147.0,315.0,0.69147265,246.0,275.0,0.67799145,223.0,283.0,0.5525243,277.0,301.0,0.76226616,267.0,295.0,0.6814058,308.0,268.0,0.77753174,299.0,264.0,0.4475809,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-push-ups_279a0469-1_full - Copy.jpg,153.0,220.0,0.78172916,157.0,212.0,0.8240591,148.0,214.0,0.59462327,173.0,202.0,0.60218596,151.0,207.0,0.2740829,205.0,219.0,0.7672127,159.0,227.0,0.74437773,226.0,279.0,0.7924651,157.0,269.0,0.92808384,233.0,332.0,0.909476,147.0,315.0,0.69147265,246.0,275.0,0.67799145,223.0,283.0,0.5525243,277.0,301.0,0.76226616,267.0,295.0,0.6814058,308.0,268.0,0.77753174,299.0,264.0,0.4475809,0,KneePushUp
KneePushUp/skimble-workout-trainer-exercise-kneeling-push-ups_279a0469-1_full.jpg,153.0,220.0,0.78172916,157.0,212.0,0.8240591,148.0,214.0,0.59462327,173.0,202.0,0.60218596,151.0,207.0,0.2740829,205.0,219.0,0.7672127,159.0,227.0,0.74437773,226.0,279.0,0.7924651,157.0,269.0,0.92808384,233.0,332.0,0.909476,147.0,315.0,0.69147265,246.0,275.0,0.67799145,223.0,283.0,0.5525243,277.0,301.0,0.76226616,267.0,295.0,0.6814058,308.0,268.0,0.77753174,299.0,264.0,0.4475809,0,KneePushUp
PushUp/170313-push-up-mn-1720 - Copy (2).jpg,180.0,186.0,0.79672384,184.0,165.0,0.83517003,184.0,165.0,0.7975843,240.0,157.0,0.83873606,239.0,154.0,0.7623303,301.0,213.0,0.7956748,344.0,181.0,0.8065799,313.0,397.0,0.86048853,367.0,334.0,0.6574274,313.0,544.0,0.65863687,359.0,448.0,0.8745206,598.0,277.0,0.67564636,606.0,250.0,0.786597,813.0,367.0,0.8536133,802.0,332.0,0.88382876,1048.0,435.0,0.81164944,999.0,381.0,0.8371135,1,PushUp
PushUp/170313-push-up-mn-1720 - Copy (3).jpg,180.0,186.0,0.79672384,184.0,165.0,0.83517003,184.0,165.0,0.7975843,240.0,157.0,0.83873606,239.0,154.0,0.7623303,301.0,213.0,0.7956748,344.0,181.0,0.8065799,313.0,397.0,0.86048853,367.0,334.0,0.6574274,313.0,544.0,0.65863687,359.0,448.0,0.8745206,598.0,277.0,0.67564636,606.0,250.0,0.786597,813.0,367.0,0.8536133,802.0,332.0,0.88382876,1048.0,435.0,0.81164944,999.0,381.0,0.8371135,1,PushUp
PushUp/170313-push-up-mn-1720 - Copy.jpg,180.0,186.0,0.79672384,184.0,165.0,0.83517003,184.0,165.0,0.7975843,240.0,157.0,0.83873606,239.0,154.0,0.7623303,301.0,213.0,0.7956748,344.0,181.0,0.8065799,313.0,397.0,0.86048853,367.0,334.0,0.6574274,313.0,544.0,0.65863687,359.0,448.0,0.8745206,598.0,277.0,0.67564636,606.0,250.0,0.786597,813.0,367.0,0.8536133,802.0,332.0,0.88382876,1048.0,435.0,0.81164944,999.0,381.0,0.8371135,1,PushUp
